time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:16,600276,SELL,40.32982500000001,1200,48395.79000000001,14.518737000000002,24.197895000000006,strategy_rebalance
2026-05-01 19:20:16,600036,BUY,24.59229,2100,51643.808999999994,15.493142699999996,0.0,strategy_rebalance
2026-05-01 19:20:16,600887,SELL,24.357815000000002,2100,51151.4115,15.345423449999998,25.57570575,strategy_rebalance
2026-05-01 19:20:16,601318,BUY,64.182075,800,51345.659999999996,15.403697999999997,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,11.425709999999999,100,1142.571,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,SELL,10.684655,4600,49149.413,14.744823899999998,24.5747065,strategy_rebalance
2026-05-01 19:20:16,600887,BUY,24.342164999999998,2000,48684.329999999994,14.605298999999997,0.0,strategy_rebalance
2026-05-01 19:20:16,601318,SELL,64.777595,800,51822.076,15.5466228,25.911038,strategy_rebalance
2026-05-01 19:20:16,000333,BUY,40.470225,1300,52611.292499999996,15.783387749999997,0.0,strategy_rebalance
2026-05-01 19:20:16,000333,SELL,41.669155,1300,54169.90150000001,16.25097045,27.084950750000004,strategy_rebalance
2026-05-01 19:20:16,601318,BUY,73.066515,700,51146.5605,15.343968149999998,0.0,strategy_rebalance
2026-05-01 19:20:16,600887,BUY,26.223105,100,2622.3105,5.0,0.0,strategy_rebalance
2026-05-01 19:20:17,600036,SELL,26.50674,2100,55664.154,16.699246199999997,27.832077,strategy_rebalance
2026-05-01 19:20:17,000333,BUY,41.510745,1300,53963.9685,16.18919055,0.0,strategy_rebalance
2026-05-01 19:20:17,000858,SELL,101.36929,700,70958.50300000001,21.287550900000003,35.479251500000004,take_profit 36.40%
2026-05-01 19:20:17,000333,SELL,44.187895000000005,1300,57444.26350000001,17.23327905,28.722131750000006,strategy_rebalance
2026-05-01 19:20:17,000858,BUY,105.28261499999999,500,52641.307499999995,15.792392249999997,0.0,strategy_rebalance
